10773	-36.596210	174.698300
10775	-36.793020	174.698100
10777	-36.865690	174.698270
10778	-36.865370	174.698100
10779	-36.865200	174.698250
1078	-35.854590	174.032620
10780	-36.880240	174.698250
10781	-36.907020	174.698100
10782	-36.909810	174.698300
10783	-36.912520	174.698360
10784	-36.590570	174.698040
10785	-36.888400	174.698300
10787	-36.739850	174.698420
10788	-36.740320	174.698530
10789	-36.741180	174.698680
1079	-35.874850	174.032470
10790	-36.749870	174.698560
10792	-36.790340	174.698560
10793	-36.792950	174.698470
10794	-36.791920	174.698560
10795	-36.797500	174.698620
10796	-36.809090	174.698410
10797	-36.876470	174.698420
10799	-36.913070	174.698560
108	-35.751380	173.631010
1080	-35.874500	174.032830
10800	-36.921380	174.698470
10801	-36.721460	174.698530
10802	-36.592330	174.698680
10803	-36.384120	174.698560
10804	-36.788280	174.698560
10805	-36.740660	174.698560
10806	-36.907520	174.698470
10808	-36.682920	174.699990
10809	-36.794280	174.698830
1081	-35.823280	174.033380
10810	-36.798170	174.698790
10811	-36.880560	174.698880
10812	-36.876040	174.698790
10813	-36.879320	174.699000
10814	-36.894560	174.698830
10816	-36.898530	174.699110
10817	-36.904130	174.699050
10819	-36.596490	174.698940
1082	-35.874090	174.033320
10820	-36.868190	174.698970
10823	-36.606260	174.699200
10824	-36.632690	174.699410
10826	-36.742250	174.699260
10827	-36.739700	174.699370
10828	-36.739010	174.699200
10829	-36.744890	174.699410
1083	-36.187630	174.033050
10830	-36.771730	174.699200
10831	-36.792830	174.699170
10832	-36.866710	174.699140
10833	-36.875650	174.699090
10834	-36.875760	174.699310
10835	-36.887560	174.699090
10836	-36.890930	174.699310
10837	-36.898230	174.699460
10838	-36.900590	174.699170
10839	-36.906470	174.699170
1084	-35.873710	174.033730
10840	-36.905860	174.699140
10841	-36.909190	174.699310
10842	-36.595460	174.699170
10843	-36.594510	174.699370
10844	-36.868010	174.699310
10845	-36.872000	174.699370
10847	-36.607860	174.699260
10848	-36.321460	174.698790
1085	-36.037770	174.033730
10850	-36.741130	174.699670
10852	-36.874380	174.699550
10853	-36.883870	174.699520
10854	-36.882430	174.699460
10855	-36.882690	174.699630
10856	-36.892920	174.699460
10857	-36.894450	174.699550
10858	-36.910220	174.699730
10859	-36.905070	174.699730
1086	-35.876090	174.034310
10860	-36.928110	174.699730
10861	-36.720710	174.699550
10862	-36.409100	174.699460
10863	-36.808680	174.699670
10864	-36.787960	174.699660
10865	-36.740400	174.699520
10868	-36.906960	174.699550
1087	-35.998790	174.034890
10870	-36.602240	174.699780
10871	-36.604280	174.700070
10873	-36.606210	174.699630
10875	-36.738880	174.699990
10876	-36.748410	174.699890
10877	-36.769180	174.700100
10878	-36.803830	174.700100
10879	-36.801520	174.699990
1088	-35.610140	174.035060
10880	-36.864600	174.699900
10881	-36.878420	174.699780
10882	-36.874990	174.699990
10883	-36.882820	174.700100
10886	-36.742250	174.699950
10887	-36.720000	174.699900
10888	-36.738490	174.699900
1089	-35.875450	174.035320
10890	-36.606890	174.699840
10891	-36.604920	174.700160
10892	-36.741000	174.700420
10893	-36.775770	174.700250
10894	-36.804330	174.700310
10896	-36.864770	174.700210
10897	-36.881320	174.700250
10898	-36.900670	174.700130
10899	-36.915610	174.700130
109	-35.713120	173.631270
1090	-36.105340	174.036110
10900	-36.867540	174.700250
10903	-36.789860	174.700250
10904	-36.333630	174.700160
10905	-36.886120	174.700420
1091	-36.123470	174.035900
10910	-36.781650	174.700790
10913	-36.859880	174.700530
10914	-36.874370	174.700680
10915	-36.915580	174.700740
10916	-36.916830	174.700620
10917	-36.792270	174.700790
10918	-36.792830	174.700800
10919	-36.720640	174.700470
1092	-36.128620	174.035900
10920	-36.889170	174.700570
10921	-36.890890	174.700680
10922	-36.891080	174.700680
10923	-36.892540	174.700790
10924	-36.892870	174.700800
10927	-36.604830	174.701000
10928	-36.720690	174.700850
10929	-36.749800	174.701060
1093	-36.154310	174.036020
10931	-36.804860	174.700940
10932	-36.875540	174.701000
10933	-36.894080	174.700890
10935	-36.865820	174.701000
10936	-36.796000	174.700890
10937	-36.797290	174.700910
10938	-36.797570	174.700910
10939	-36.795040	174.700850
1094	-35.874780	174.036420
10940	-36.609810	174.700890
10941	-36.894860	174.700910
10942	-36.884150	174.700940
10944	-36.738240	174.701380
10945	-36.740770	174.701200
10946	-36.738670	174.701470
10947	-36.745980	174.701150
10949	-36.775320	174.701260
1095	-36.075990	174.036420
10950	-36.776630	174.701200
10951	-36.787230	174.701260
10952	-36.857480	174.701430
10953	-36.863310	174.701260
10954	-36.864240	174.701260
10955	-36.875850	174.701430
10956	-36.883140	174.701200
10957	-36.900800	174.701260
10958	-36.902950	174.701430
1096	-36.086630	174.036270
10963	-36.611040	174.701200
10964	-36.867030	174.701260
10965	-36.729590	174.701260
10966	-36.606060	174.701170
10967	-36.898740	174.701150
10968	-36.901960	174.701370
1097	-36.097000	174.036160
10970	-36.921850	174.701260
10971	-36.921230	174.701150
10972	-36.609110	174.701610
10975	-36.774200	174.701610
10976	-36.802460	174.701610
10977	-36.802030	174.701810
10978	-36.881980	174.701520
10979	-36.925090	174.701790
1098	-35.647120	174.038750
10980	-36.866810	174.701730
10981	-36.864040	174.701730
10982	-36.799330	174.701730
10986	-36.908930	174.701790
10989	-36.607330	174.701900
1099	-36.133690	174.038860
10990	-36.745570	174.702160
10991	-36.750600	174.702050
10992	-36.776130	174.702100
10994	-36.792050	174.702100
10996	-36.801600	174.701950
10998	-36.875890	174.702010
10999	-36.883380	174.702010
11	-35.575190	173.483380
110	-35.676150	173.632030
1100	-35.810600	174.039060
11000	-36.891080	174.702050
11001	-36.892500	174.702100
11002	-36.741910	174.702160
11004	-36.869620	174.701840
11005	-36.910160	174.701840
11006	-36.910780	174.701840
11007	-36.912950	174.702010
11008	-36.913550	174.702050
11009	-36.914960	174.702130
1101	-36.062040	174.038970
11010	-36.915520	174.702160
11011	-36.880840	174.701840
11012	-36.879690	174.702160
11015	-36.777790	174.702370
11016	-36.883930	174.702330
11017	-36.918950	174.702370
11018	-36.231340	174.702270
11019	-36.866510	174.702370
1102	-35.674190	174.039610
11020	-36.859450	174.702370
11021	-36.859060	174.702510
11023	-36.610780	174.702310
11024	-36.917190	174.702270
11026	-36.878590	174.702480
11028	-36.607750	174.702740
1103	-35.823800	174.039930
11030	-36.755300	174.702800
11031	-36.789090	174.702680
11032	-36.789200	174.702740
11033	-36.786560	174.702650
11035	-36.921610	174.702710
11036	-36.866300	174.702800
11037	-36.860310	174.702630
11039	-36.751180	174.702970
1104	-35.820380	174.039960
11041	-36.781710	174.703090
11042	-36.786950	174.702910
11043	-36.787290	174.703090
11046	-36.854060	174.703090
11047	-36.869130	174.702910
11048	-36.901080	174.703170
11049	-36.902240	174.703090
1105	-35.818860	174.040230
11051	-36.908890	174.703170
11053	-36.872390	174.702910
11054	-36.860780	174.703000
11055	-36.857860	174.702950
11057	-36.801070	174.703120
11058	-36.372470	174.702910
11059	-36.922390	174.703090
1106	-35.690500	174.040600
11061	-36.537630	174.703530
11062	-36.601850	174.703320
11063	-36.751480	174.703530
11064	-36.772480	174.703320
11066	-36.777500	174.703210
11067	-36.786130	174.703530
11068	-36.869840	174.703430
1107	-35.612590	174.041070
11070	-36.914880	174.703490
11071	-36.926400	174.703270
11073	-36.867560	174.703210
11074	-36.863250	174.703430
11075	-36.861210	174.703320
11076	-36.857000	174.703270
11077	-36.801370	174.703210
11078	-36.905940	174.703200
11079	-36.876900	174.703320
1108	-35.646960	174.041180
11080	-36.604580	174.703850
11081	-36.607860	174.703670
11083	-36.739310	174.703850
11085	-36.776190	174.703750
11086	-36.800270	174.703670
11087	-36.856750	174.703790
1109	-36.074100	174.041120
11091	-36.920180	174.703700
11093	-36.919130	174.703640
11094	-36.603400	174.703670
11095	-36.757610	174.703850
11096	-36.807460	174.703700
11098	-36.741310	174.704220
11099	-36.745680	174.704010
111	-35.804590	173.633010
1110	-36.038910	174.041500
11100	-36.764410	174.704070
11102	-36.777330	174.704020
11103	-36.777870	174.704160
11104	-36.791470	174.704070
11105	-36.790590	174.703900
11108	-36.854300	174.704110
11109	-36.915560	174.703960
1111	-36.068290	174.041610
11110	-36.921340	174.704310
11111	-36.868570	174.703960
11112	-36.854770	174.703960
11114	-36.853740	174.704130
11115	-36.543440	174.703960
11116	-36.803680	174.703900
11117	-36.811920	174.704390
11118	-36.600540	174.704360
11119	-36.601860	174.704950
1112	-35.691960	174.041970
11121	-36.791020	174.704450
11123	-36.913440	174.704540
11125	-36.731330	174.703900
11126	-36.922170	174.704370
11127	-36.874790	174.704570
11128	-36.542140	174.704600
11129	-36.604490	174.704800
1113	-35.877960	174.042290
11130	-36.604900	174.704910
11132	-36.752250	174.704800
11133	-36.779070	174.704740
11134	-36.854690	174.704860
11135	-36.857990	174.704740
11137	-36.903100	174.704910
11139	-36.903590	174.704910
1114	-35.650810	174.042830
11140	-36.865270	174.704910
11143	-36.871100	174.704630
11144	-36.600280	174.704970
11146	-36.745570	174.705060
11147	-36.771070	174.704970
11148	-36.856120	174.705060
11149	-36.771200	174.705150
1115	-36.063730	174.042830
11150	-36.886120	174.704970
11151	-36.894360	174.705010
11152	-36.911720	174.705150
11153	-36.908800	174.705010
11154	-36.910730	174.705120
11155	-36.262520	174.704310
11156	-36.806490	174.705000
11157	-36.872600	174.705150
11158	-36.905800	174.705060
11159	-36.871940	174.705010
1116	-36.228250	174.042830
11160	-36.780080	174.705500
11162	-36.774030	174.705490
11163	-36.776600	174.705380
11164	-36.899380	174.705380
11165	-36.898290	174.705330
11166	-36.901420	174.705490
11167	-36.685880	174.705330
11168	-36.867880	174.705380
11169	-36.863740	174.705270
1117	-36.246660	174.043180
11170	-36.370390	174.705440
11172	-36.871490	174.705210
11173	-36.859150	174.705640
11174	-36.921120	174.705640
